step,game_name,model_mode,observations,actions,selection_info,joint_actions,payoffs,rewards,infos,terminations,truncations
0,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nYOU ARE: Agent A\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nYOU ARE: Agent B\nSTEP: 0/50 (steps remaining: 50)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 1, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
37,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 37/50 (steps remaining: 13)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 37/50 (steps remaining: 13)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 38, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 38, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
38,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 38/50 (steps remaining: 12)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 38/50 (steps remaining: 12)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 39, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 39, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
39,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 39/50 (steps remaining: 11)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 39/50 (steps remaining: 11)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 40, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 40, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
40,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 40/50 (steps remaining: 10)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 40/50 (steps remaining: 10)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Bach""}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 41, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 41, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
41,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +3.0 | Agent B payoff: +2.0\n\nYOU ARE: Agent A\nSTEP: 41/50 (steps remaining: 9)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +2.0 | Agent A payoff: +3.0\n\nYOU ARE: Agent B\nSTEP: 41/50 (steps remaining: 9)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 42, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 42, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
42,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 42/50 (steps remaining: 8)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 42/50 (steps remaining: 8)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 43, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 43, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
43,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 43/50 (steps remaining: 7)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 43/50 (steps remaining: 7)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 44, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 44, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
44,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 44/50 (steps remaining: 6)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 44/50 (steps remaining: 6)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 45, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 45, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
45,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 45/50 (steps remaining: 5)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Bach\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 45/50 (steps remaining: 5)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 46, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 46, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[false, false]"
46,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent B payoff: +0.0\n\nYOU ARE: Agent A\nSTEP: 46/50 (steps remaining: 4)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +0.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Stravinsky\n  your payoff: +0.0 | Agent A payoff: +0.0\n\nYOU ARE: Agent B\nSTEP: 46/50 (steps remaining: 4)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Bach."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Bach"", ""Agent B"": ""Bach""}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": 3.0, ""Agent B"": 2.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 47, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 47, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Bach"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 3.0, ""Agent B"": 2.0}}}}","[false, false]","[false, false]"
47,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +3.0 | Agent B payoff: +2.0\n\nYOU ARE: Agent A\nSTEP: 47/50 (steps remaining: 3)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Bach, Agent B: Bach\n  your payoff: +2.0 | Agent A payoff: +3.0\n\nYOU ARE: Agent B\nSTEP: 47/50 (steps remaining: 3)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 48, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 48, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
48,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 48/50 (steps remaining: 2)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 48/50 (steps remaining: 2)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Stravinsky.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": 2.0, ""Agent B"": 3.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 49, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 49, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Stravinsky""}, ""payoffs"": {""Agent A"": 2.0, ""Agent B"": 3.0}}}}","[false, false]","[false, false]"
49,Bach or Stravinsky,random_action,"{""Agent A"": ""REWARD THIS TURN: +2.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +2.0 | Agent B payoff: +3.0\n\nYOU ARE: Agent A\nSTEP: 49/50 (steps remaining: 1)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky."", ""Agent B"": ""REWARD THIS TURN: +3.0\n\nLAST ROUND RESULT:\n  actions: Agent A: Stravinsky, Agent B: Stravinsky\n  your payoff: +3.0 | Agent A payoff: +2.0\n\nYOU ARE: Agent B\nSTEP: 49/50 (steps remaining: 1)\n\nAVAILABLE ACTIONS:\n  [0] Choose action: Bach.\n  [1] Choose action: Stravinsky.""}","{""Agent A"": ""Choose action: Stravinsky."", ""Agent B"": ""Choose action: Bach.""}","{""Agent A"": {""policy"": ""random""}, ""Agent B"": {""policy"": ""random""}}","{""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": 0.0, ""Agent B"": 0.0}","{""Agent A"": {""action_success"": true, ""action_info"": {""step_count"": 50, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}, ""Agent B"": {""action_success"": true, ""action_info"": {""step_count"": 50, ""votes_received"": 2, ""votes_needed"": 2, ""current_votes"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""vote_status"": ""resolved"", ""joint_actions"": {""Agent A"": ""Stravinsky"", ""Agent B"": ""Bach""}, ""payoffs"": {""Agent A"": 0.0, ""Agent B"": 0.0}}}}","[false, false]","[true, true]"
